entry_id,source,formula,space_group_number,K_eff_MJ_per_m3,mu0_Ms_T,easy_axis_label,in_classification_set,in_regression_set,cif_file
mp-707926,MP structure; K_eff from this work (DFT),Re4H88C16S16N32Cl32O12,63,0.105500267,0.0255,,0,1,structures/mp-707926.cif
mp-10118,MP structure; K_eff from this work (DFT),Mn6B8,71,0.712391473,1.4416,,0,1,structures/mp-10118.cif
mp-1017553,MP structure; K_eff from this work (DFT),Cd1Co3N1,221,0.0,0.6747,,0,1,structures/mp-1017553.cif
mp-1018084,MP structure; K_eff from this work (DFT),Cr3Ag3Te6,160,-0.960812545,0.329,0,1,0,structures/mp-1018084.cif
mp-102,MP structure; K_eff from this work (DFT),Co4,225,0.0,1.9763,,0,1,structures/mp-102.cif
mp-10257,MP structure; K_eff from this work (DFT),Ni2,194,-0.407794412,0.4172,0,1,0,structures/mp-10257.cif
mp-1063661,MP structure; K_eff from this work (DFT),Mg1Ni3,221,0.0,0.298,,0,1,structures/mp-1063661.cif
mp-1068786,MP structure; K_eff from this work (DFT),In1Co3N1,221,0.0,0.6981,,0,1,structures/mp-1068786.cif
mp-1069288,MP structure; K_eff from this work (DFT),Mn2Ga8,229,0.0,0.1096,,0,1,structures/mp-1069288.cif
mp-1070789,MP structure; K_eff from this work (DFT),Cr2Au8,87,-0.774272719,0.5495,0,1,0,structures/mp-1070789.cif
mp-1077988,MP structure; K_eff from this work (DFT),Mn4B8W2,71,1.062738391,0.6771,,0,1,structures/mp-1077988.cif
mp-1078053,MP structure; K_eff from this work (DFT),Ga2Fe1Se4,111,0.477725363,0.2667,1,1,1,structures/mp-1078053.cif
mp-1078249,MP structure; K_eff from this work (DFT),Co2Rh4Se8,12,0.072981388,0.1367,,0,1,structures/mp-1078249.cif
mp-1078464,MP structure; K_eff from this work (DFT),Mn4Ge4,198,0.0,0.2216,,0,1,structures/mp-1078464.cif
mp-1079035,MP structure; K_eff from this work (DFT),Mn3As3Pd3,189,-0.288547226,0.3108,0,1,0,structures/mp-1079035.cif
mp-1079560,MP structure; K_eff from this work (DFT),Nb4Cr2B4,127,0.0,0.0263,1,1,1,structures/mp-1079560.cif
mp-1079717,MP structure; K_eff from this work (DFT),Sr4Ti4Sb4O2F4,139,0.0,0.087,1,1,1,structures/mp-1079717.cif
mp-1079747,MP structure; K_eff from this work (DFT),Sr4Ti4As4O2F4,139,-0.014764366,0.0987,0,1,0,structures/mp-1079747.cif
mp-1079855,MP structure; K_eff from this work (DFT),Li4Pd28,225,0.0,0.2585,,0,1,structures/mp-1079855.cif
mp-1080817,MP structure; K_eff from this work (DFT),Nb3Fe3B3,189,-0.419859748,0.0828,0,1,0,structures/mp-1080817.cif
mp-1095353,MP structure; K_eff from this work (DFT),Ir4O8,205,0.0,0.0642,,0,1,structures/mp-1095353.cif
mp-1095521,MP structure; K_eff from this work (DFT),K4F20,88,0.480613722,0.2263,1,1,1,structures/mp-1095521.cif
mp-1102167,MP structure; K_eff from this work (DFT),Ca9Ni27,166,0.192739017,0.0583,1,1,1,structures/mp-1102167.cif
mp-1102559,MP structure; K_eff from this work (DFT),Nb4Se8,194,0.013558818,0.0245,1,1,1,structures/mp-1102559.cif
mp-1102664,MP structure; K_eff from this work (DFT),Hf8Fe2P2,124,0.007383028,0.0181,1,1,1,structures/mp-1102664.cif
mp-1103148,MP structure; K_eff from this work (DFT),Zr4Co4Ge4,62,0.001703337,0.0623,,0,1,structures/mp-1103148.cif
mp-1103473,MP structure; K_eff from this work (DFT),Cs2Cr2P4S14,5,0.008060305,0.1175,,0,1,structures/mp-1103473.cif
mp-1104097,MP structure; K_eff from this work (DFT),Ti1Co6Ge6,191,-0.141294606,0.0337,0,1,0,structures/mp-1104097.cif
mp-1104157,MP structure; K_eff from this work (DFT),Cu4Ag2Se4O20,12,0.003944677,0.0576,,0,1,structures/mp-1104157.cif
mp-1105840,MP structure; K_eff from this work (DFT),Nb6V2Se12,182,-0.062902027,0.0575,0,1,0,structures/mp-1105840.cif
mp-1105860,MP structure; K_eff from this work (DFT),Fe8Ni4B4,62,0.298528953,0.322,,0,1,structures/mp-1105860.cif
mp-11300,MP structure; K_eff from this work (DFT),Ti1Cd1Hg2,123,0.925150545,0.1271,1,1,1,structures/mp-11300.cif
mp-11501,MP structure; K_eff from this work (DFT),Mn1Ni3,221,0.0,1.4275,,0,1,structures/mp-11501.cif
mp-11503,MP structure; K_eff from this work (DFT),Mn1Zn1,221,0.0,1.2328,,0,1,structures/mp-11503.cif
mp-11800,MP structure; K_eff from this work (DFT),Co6Se8,12,0.130577675,0.2359,,0,1,structures/mp-11800.cif
mp-1180346,MP structure; K_eff from this work (DFT),Na8O16,61,0.010197869,0.0396,,0,1,structures/mp-1180346.cif
mp-1180742,MP structure; K_eff from this work (DFT),K4O8,14,0.075326763,0.0566,,0,1,structures/mp-1180742.cif
mp-1182169,MP structure; K_eff from this work (DFT),Ba4O24,15,0.046551121,0.1937,,0,1,structures/mp-1182169.cif
mp-1182382,MP structure; K_eff from this work (DFT),Ca2O20,124,-0.024204347,0.0,0,1,0,structures/mp-1182382.cif
mp-1188065,MP structure; K_eff from this work (DFT),Zr4Co4H12,63,0.040318205,0.1987,,0,1,structures/mp-1188065.cif
mp-1190013,MP structure; K_eff from this work (DFT),Ti16Ni16,139,1.455820671,0.0192,1,1,1,structures/mp-1190013.cif
mp-1190159,MP structure; K_eff from this work (DFT),Sc21Ni3Br36,148,-0.029030304,0.0218,0,1,0,structures/mp-1190159.cif
mp-1190456,MP structure; K_eff from this work (DFT),Mn2B4H16,118,-0.033427301,0.3123,0,1,0,structures/mp-1190456.cif
mp-1192675,MP structure; K_eff from this work (DFT),Hg2Br12N8,128,20.28532121,0.0554,1,1,1,structures/mp-1192675.cif
mp-1193661,MP structure; K_eff from this work (DFT),Nb36Ni16Ge4,140,0.001800033,0.0115,1,1,1,structures/mp-1193661.cif
mp-1193905,MP structure; K_eff from this work (DFT),Nb64Co32N16,227,0.0,0.0296,,0,1,structures/mp-1193905.cif
mp-1194910,MP structure; K_eff from this work (DFT),Mn8B16H64,142,0.093666333,0.1625,1,1,1,structures/mp-1194910.cif
mp-1195097,MP structure; K_eff from this work (DFT),Mn2H60N32,14,0.031202814,0.0651,,0,1,structures/mp-1195097.cif
mp-1195393,MP structure; K_eff from this work (DFT),Ti2H84N28Cl6,13,0.0,0.0092,,0,1,structures/mp-1195393.cif
mp-1195464,MP structure; K_eff from this work (DFT),Ag48Ru16O64,15,0.176387942,0.0328,,0,1,structures/mp-1195464.cif
mp-1195553,MP structure; K_eff from this work (DFT),Zr8Zn160Fe16,227,0.0,0.0127,,0,1,structures/mp-1195553.cif
mp-1196651,MP structure; K_eff from this work (DFT),Mn40O80Rb64,14,0.0,0.0703,,0,1,structures/mp-1196651.cif
mp-1196957,MP structure; K_eff from this work (DFT),Mo2P8H72C24Cl4,121,-0.586896004,0.0372,0,1,0,structures/mp-1196957.cif
mp-1197201,MP structure; K_eff from this work (DFT),Sn4Mo30S38,176,0.284441462,0.0105,1,1,1,structures/mp-1197201.cif
mp-1199430,MP structure; K_eff from this work (DFT),Ti12Fe12Ge24,55,0.051427238,0.0389,,0,1,structures/mp-1199430.cif
mp-1203045,MP structure; K_eff from this work (DFT),Co18Te10Pb12O60,182,-1.117282566,0.2363,0,1,0,structures/mp-1203045.cif
mp-1203944,MP structure; K_eff from this work (DFT),Hg16Cl8O48,14,0.254423325,0.0097,,0,1,structures/mp-1203944.cif
mp-1203999,MP structure; K_eff from this work (DFT),Sb4Xe2F26,2,27.73626071,0.0201,,0,1,structures/mp-1203999.cif
mp-1204829,MP structure; K_eff from this work (DFT),Cr16F160Xe16,61,19.60614348,0.0074,,0,1,structures/mp-1204829.cif
mp-1205299,MP structure; K_eff from this work (DFT),Tc2Br6,193,-0.805623656,0.0964,0,1,0,structures/mp-1205299.cif
mp-12466,MP structure; K_eff from this work (DFT),Fe4Pd8Se8,72,0.713965599,0.0603,,0,1,structures/mp-12466.cif
mp-12559,MP structure; K_eff from this work (DFT),Mn4As4Pd8,225,0.0,0.7795,,0,1,structures/mp-12559.cif
mp-12565,MP structure; K_eff from this work (DFT),Mn2Au8,87,0.674211056,0.5955,1,1,1,structures/mp-12565.cif
mp-12857,MP structure; K_eff from this work (DFT),Mn6N4,139,-3.773597488,1.9682,0,1,0,structures/mp-12857.cif
mp-13463,MP structure; K_eff from this work (DFT),Fe1Ni1Pt2,123,1.303355617,1.1171,1,1,1,structures/mp-13463.cif
mp-1406,MP structure; K_eff from this work (DFT),Mn4Te4,225,0.0,1.1443,,0,1,structures/mp-1406.cif
mp-1431,MP structure; K_eff from this work (DFT),Mn4Si4,198,0.0,0.129,,0,1,structures/mp-1431.cif
mp-1441,MP structure; K_eff from this work (DFT),Cs2O4,139,0.628054158,0.1687,1,1,1,structures/mp-1441.cif
mp-1478,MP structure; K_eff from this work (DFT),Cu16O12,141,-0.041917366,0.139,0,1,0,structures/mp-1478.cif
mp-14928,MP structure; K_eff from this work (DFT),Sc16Mn8Se32,227,0.0,0.1692,,0,1,structures/mp-14928.cif
mp-1636,MP structure; K_eff from this work (DFT),Mn3Sb1,221,0.0,1.2646,,0,1,structures/mp-1636.cif
mp-16548,MP structure; K_eff from this work (DFT),Zr4Ti4F24,225,0.0,0.1682,,0,1,structures/mp-16548.cif
mp-1726,MP structure; K_eff from this work (DFT),K8O24,140,-0.008502187,0.0413,0,1,0,structures/mp-1726.cif
mp-17467,MP structure; K_eff from this work (DFT),Li3Ti3Mn3F18,,0.078732726,0.2151,1,1,1,
mp-17682,MP structure; K_eff from this work (DFT),Zr64Fe32,227,0.0,0.0103,,0,1,structures/mp-17682.cif
mp-1783,MP structure; K_eff from this work (DFT),Mn4S4,216,0.0,0.1111,,0,1,structures/mp-1783.cif
mp-1808,MP structure; K_eff from this work (DFT),Ti64Ni32,227,0.0,0.0135,,0,1,structures/mp-1808.cif
mp-1871,MP structure; K_eff from this work (DFT),Fe4C2,58,0.786206536,0.6658,,0,1,structures/mp-1871.cif
mp-19009,MP structure; K_eff from this work (DFT),Ni4O4,225,0.0,1.2711,,0,1,structures/mp-19009.cif
mp-19026,MP structure; K_eff from this work (DFT),Na16Fe4O12,9,0.254936358,0.2005,,0,1,structures/mp-19026.cif
mp-19147,MP structure; K_eff from this work (DFT),Ni6C6O18,167,0.509787589,0.2621,1,1,1,structures/mp-19147.cif
mp-19167,MP structure; K_eff from this work (DFT),Rb4Ni2O4,139,-2.925014759,0.2062,0,1,0,structures/mp-19167.cif
mp-19184,MP structure; K_eff from this work (DFT),V2O2,225,0.0,0.8273,,0,1,structures/mp-19184.cif
mp-19252,MP structure; K_eff from this work (DFT),K4Ni2O4,139,-3.298388406,0.2377,0,1,0,structures/mp-19252.cif
mp-19372,MP structure; K_eff from this work (DFT),W2O4,136,0.319326263,0.3123,1,1,1,structures/mp-19372.cif
mp-19376,MP structure; K_eff from this work (DFT),Ti6Mn6O18,161,-0.019431274,0.5467,0,1,0,structures/mp-19376.cif
mp-19405,MP structure; K_eff from this work (DFT),Ni3Ag6O6,166,0.199914033,0.2964,1,1,1,structures/mp-19405.cif
mp-19850,MP structure; K_eff from this work (DFT),Mn4Co8Ge4,225,0.0,1.2739,,0,1,structures/mp-19850.cif
mp-20373,MP structure; K_eff from this work (DFT),Co12B4,62,0.702673376,0.2766,,0,1,structures/mp-20373.cif
mp-20679,MP structure; K_eff from this work (DFT),Co3Sn1C1,221,0.0,0.3487,,0,1,structures/mp-20679.cif
mp-20862,MP structure; K_eff from this work (DFT),Co2Se4,58,0.121744038,0.1117,,0,1,structures/mp-20862.cif
mp-20915,MP structure; K_eff from this work (DFT),Cs4Na2Mn2C12N12,14,0.057521673,0.0349,,0,1,structures/mp-20915.cif
mp-21013,MP structure; K_eff from this work (DFT),Cs8Li4Fe4C24N24,225,0.0,0.0393,,0,1,structures/mp-21013.cif
mp-21139,MP structure; K_eff from this work (DFT),Mn4Sn2S8,65,0.212380593,0.7903,,0,1,structures/mp-21139.cif
mp-21244,MP structure; K_eff from this work (DFT),Cr3Rh1N1,221,0.0,0.157,,0,1,structures/mp-21244.cif
mp-21476,MP structure; K_eff from this work (DFT),Fe8N4,60,0.680627318,0.3099,,0,1,structures/mp-21476.cif
mp-21845,MP structure; K_eff from this work (DFT),Fe1Pd3,221,0.0,0.8979,,0,1,structures/mp-21845.cif
mp-22432,MP structure; K_eff from this work (DFT),Ti64Cu32O16,227,0.0,0.0719,,0,1,structures/mp-22432.cif
mp-22464,MP structure; K_eff from this work (DFT),Na2O6,44,0.004310941,0.2094,,0,1,structures/mp-22464.cif
mp-22752,MP structure; K_eff from this work (DFT),Fe4Sn8,140,-2.385993366,0.1546,0,1,0,structures/mp-22752.cif
mp-22784,MP structure; K_eff from this work (DFT),In1Ni3,221,0.0,0.2057,,0,1,structures/mp-22784.cif
mp-22892,MP structure; K_eff from this work (DFT),Ru2Br6,193,2.37474047,0.0224,1,1,1,structures/mp-22892.cif
mp-2293,MP structure; K_eff from this work (DFT),Mn4Se4,216,0.0,1.1231,,0,1,structures/mp-2293.cif
mp-23038,MP structure; K_eff from this work (DFT),Cs2V2Br6,194,0.053120602,0.1072,1,1,1,structures/mp-23038.cif
mp-23069,MP structure; K_eff from this work (DFT),Fe2I6O18,173,-0.062375798,0.1513,0,1,0,structures/mp-23069.cif
mp-23204,MP structure; K_eff from this work (DFT),Fe6Cl18,148,3.957605274,0.0596,1,1,1,structures/mp-23204.cif
mp-23443,MP structure; K_eff from this work (DFT),Mn4Tl4I12,62,0.15090376,0.0801,,0,1,structures/mp-23443.cif
mp-24208,MP structure; K_eff from this work (DFT),Cr4H8,225,0.0,1.8124,,0,1,structures/mp-24208.cif
mp-246,MP structure; K_eff from this work (DFT),Ti1F3,221,0.0,0.0968,,0,1,structures/mp-246.cif
mp-24722,MP structure; K_eff from this work (DFT),H4Rh4,225,0.0,0.5301,,0,1,structures/mp-24722.cif
mp-2649,MP structure; K_eff from this work (DFT),Zr10Sb6,193,0.623318228,0.033,1,1,1,structures/mp-2649.cif
mp-27234,MP structure; K_eff from this work (DFT),Cu2I4O12,4,0.237818014,0.0449,,0,1,structures/mp-27234.cif
mp-2749,MP structure; K_eff from this work (DFT),Ti8Be16,227,0.0,0.2159,,0,1,structures/mp-2749.cif
mp-2773,MP structure; K_eff from this work (DFT),Be1Co1,221,0.0,0.2612,,0,1,structures/mp-2773.cif
mp-2780,MP structure; K_eff from this work (DFT),Fe6Se8,12,0.145868501,0.4317,,0,1,structures/mp-2780.cif
mp-28208,MP structure; K_eff from this work (DFT),Zr2Fe2Cl12,163,-1.380799478,0.0997,0,1,0,structures/mp-28208.cif
mp-28250,MP structure; K_eff from this work (DFT),Li4Mn2Br8,65,0.043476461,0.3527,,0,1,structures/mp-28250.cif
mp-28283,MP structure; K_eff from this work (DFT),Cs2Ti2Cl6,194,0.381724738,0.083,1,1,1,structures/mp-28283.cif
mp-28628,MP structure; K_eff from this work (DFT),Li12Fe4N8,72,0.960855292,0.3188,,0,1,structures/mp-28628.cif
mp-28770,MP structure; K_eff from this work (DFT),Ca8Fe4N8,12,0.082730939,0.1507,,0,1,structures/mp-28770.cif
mp-28916,MP structure; K_eff from this work (DFT),Mn12As8,12,0.093466255,0.623,,0,1,structures/mp-28916.cif
mp-29076,MP structure; K_eff from this work (DFT),Fe2W2N4,194,2.742341919,0.5308,1,1,1,structures/mp-29076.cif
mp-2930,MP structure; K_eff from this work (DFT),Mn3Zn1C1,221,0.0,1.3989,,0,1,structures/mp-2930.cif
mp-29423,MP structure; K_eff from this work (DFT),Tl4Fe4Br16,52,0.097571916,0.0703,,0,1,structures/mp-29423.cif
mp-29770,MP structure; K_eff from this work (DFT),Na6Mn8Te12,12,1.46636133,0.5391,,0,1,structures/mp-29770.cif
mp-3021,MP structure; K_eff from this work (DFT),Tl2Fe4Se4,139,0.769001935,0.6358,1,1,1,structures/mp-3021.cif
mp-30551,MP structure; K_eff from this work (DFT),Ga4Fe4Co8,225,0.0,1.3057,,0,1,structures/mp-30551.cif
mp-30675,MP structure; K_eff from this work (DFT),Ti10Ga8,193,0.0,0.1019,1,1,1,structures/mp-30675.cif
mp-3332,MP structure; K_eff from this work (DFT),Na3Cr3Se6,166,0.040311746,0.4227,1,1,1,structures/mp-3332.cif
mp-3530,MP structure; K_eff from this work (DFT),Au1O2F6,2,6.911302694,0.0706,,0,1,structures/mp-3530.cif
mp-404,MP structure; K_eff from this work (DFT),Mn2Te2,194,-4.761333036,0.2847,0,1,0,structures/mp-404.cif
mp-4238,MP structure; K_eff from this work (DFT),Mn3Fe3As3,189,-0.197952496,0.4761,0,1,0,structures/mp-4238.cif
mp-493,MP structure; K_eff from this work (DFT),Co8B4,140,1.461706797,0.4503,1,1,1,structures/mp-493.cif
mp-505149,MP structure; K_eff from this work (DFT),Cs2Cr10Se16,12,0.060590209,0.5568,,0,1,structures/mp-505149.cif
mp-505319,MP structure; K_eff from this work (DFT),Pt4F24,62,18.21699674,0.063,,0,1,structures/mp-505319.cif
mp-535,MP structure; K_eff from this work (DFT),Fe4N1,221,0.0,1.7078,,0,1,structures/mp-535.cif
mp-540997,MP structure; K_eff from this work (DFT),Fe2Te2Cl14,1,0.055576496,0.1076,,0,1,structures/mp-540997.cif
mp-542449,MP structure; K_eff from this work (DFT),Sc10Cl16,12,0.002393384,0.0355,,0,1,structures/mp-542449.cif
mp-542488,MP structure; K_eff from this work (DFT),Mg48Co48,227,0.0,0.0112,,0,1,structures/mp-542488.cif
mp-550468,MP structure; K_eff from this work (DFT),Co4P4O14,14,1.884413276,0.2989,,0,1,structures/mp-550468.cif
mp-553971,MP structure; K_eff from this work (DFT),Rb12Mn4O12,14,0.288888066,0.0818,,0,1,structures/mp-553971.cif
mp-554040,MP structure; K_eff from this work (DFT),Cu4Se4O16,62,0.428219931,0.0395,,0,1,structures/mp-554040.cif
mp-555,MP structure; K_eff from this work (DFT),Fe16N2,139,0.830920847,2.434,1,1,1,structures/mp-555.cif
mp-559246,MP structure; K_eff from this work (DFT),Ba3Cr3F18,166,2.671956263,0.2102,1,1,1,structures/mp-559246.cif
mp-559505,MP structure; K_eff from this work (DFT),V4Te4O16,14,0.092677496,0.0334,,0,1,structures/mp-559505.cif
mp-560562,MP structure; K_eff from this work (DFT),Rb8Cr4F24,225,0.0,0.1402,,0,1,structures/mp-560562.cif
mp-567276,MP structure; K_eff from this work (DFT),Ta8V16,227,0.0,0.0516,,0,1,structures/mp-567276.cif
mp-568270,MP structure; K_eff from this work (DFT),K6Ti6Cl18,173,0.028776904,0.0163,1,1,1,structures/mp-568270.cif
mp-568711,MP structure; K_eff from this work (DFT),V1Pd3,221,0.0,0.3175,,0,1,structures/mp-568711.cif
mp-569001,MP structure; K_eff from this work (DFT),Sr4Li2Co2N4,136,0.749912206,0.1071,1,1,1,structures/mp-569001.cif
mp-569610,MP structure; K_eff from this work (DFT),Co1I2,164,5.248465387,0.1349,1,1,1,structures/mp-569610.cif
mp-569753,MP structure; K_eff from this work (DFT),Tl2Co2Cl6,194,3.298194047,0.1435,1,1,1,structures/mp-569753.cif
mp-569890,MP structure; K_eff from this work (DFT),Cr6Cl18,153,0.04585368,0.0578,1,1,1,structures/mp-569890.cif
mp-570271,MP structure; K_eff from this work (DFT),Ti16Fe4Bi8,140,-0.285695686,0.0376,0,1,0,structures/mp-570271.cif
mp-570722,MP structure; K_eff from this work (DFT),Nb2I6,193,2.379993406,0.0513,1,1,1,structures/mp-570722.cif
mp-574498,MP structure; K_eff from this work (DFT),Cs12Bi8,15,0.0,0.0219,,0,1,structures/mp-574498.cif
mp-578610,MP structure; K_eff from this work (DFT),Na3Mo3O6,,6.271152885,0.74,1,1,1,
mp-579963,MP structure; K_eff from this work (DFT),Cr44Ge76,118,-0.271266611,0.0734,0,1,0,structures/mp-579963.cif
mp-600561,MP structure; K_eff from this work (DFT),Li1Rh1,187,0.001180205,0.2272,1,1,1,structures/mp-600561.cif
mp-607464,MP structure; K_eff from this work (DFT),Re4Cl10O8,2,0.644542891,0.023,,0,1,structures/mp-607464.cif
mp-613327,MP structure; K_eff from this work (DFT),Fe2B4W4,127,1.45142117,0.1839,1,1,1,structures/mp-613327.cif
mp-628216,MP structure; K_eff from this work (DFT),Cs4K2Mn2C12N12,14,0.044977879,0.0328,,0,1,structures/mp-628216.cif
mp-632724,MP structure; K_eff from this work (DFT),Re4H32N8Cl24,225,0.0,0.1392,,0,1,structures/mp-632724.cif
mp-636599,MP structure; K_eff from this work (DFT),Fe4Sn4Ru8,225,0.0,0.8112,,0,1,structures/mp-636599.cif
mp-638590,MP structure; K_eff from this work (DFT),Mn2Tl4Ge2Te8,121,0.777634638,0.2248,1,1,1,structures/mp-638590.cif
mp-639789,MP structure; K_eff from this work (DFT),Fe8Re12,213,0.0,0.1685,,0,1,structures/mp-639789.cif
mp-643697,MP structure; K_eff from this work (DFT),Rb12Mn4H20,140,0.022703568,0.1535,1,1,1,structures/mp-643697.cif
mp-644483,MP structure; K_eff from this work (DFT),Ti3Sn1H1,221,0.0,0.1884,,0,1,structures/mp-644483.cif
mp-649,MP structure; K_eff from this work (DFT),Fe1Pt3,221,0.0,0.9615,,0,1,structures/mp-649.cif
mp-651582,MP structure; K_eff from this work (DFT),Mn4In8Te16,62,0.112196342,0.0629,,0,1,structures/mp-651582.cif
mp-6543,MP structure; K_eff from this work (DFT),V2Ag2P4Se12,5,0.042381081,0.0883,,0,1,structures/mp-6543.cif
mp-676040,MP structure; K_eff from this work (DFT),Ni4P4S12,12,0.00041176,0.12,,0,1,structures/mp-676040.cif
mp-690725,MP structure; K_eff from this work (DFT),Tl2Cu2H2S2O10,11,0.801363601,0.048,,0,1,structures/mp-690725.cif
mp-694,MP structure; K_eff from this work (DFT),V1Se2,164,-0.767249687,0.1943,0,1,0,structures/mp-694.cif
mp-726718,MP structure; K_eff from this work (DFT),Na4Cr6O18,11,0.017466073,0.0624,,0,1,structures/mp-726718.cif
mp-733794,MP structure; K_eff from this work (DFT),Hg4Cl4O16,57,0.214762398,0.0262,,0,1,structures/mp-733794.cif
mp-7443,MP structure; K_eff from this work (DFT),Nb4Cr2Se8,12,0.013183412,0.2638,,0,1,structures/mp-7443.cif
mp-755100,MP structure; K_eff from this work (DFT),Cs4Ni2O4,139,-2.222582915,0.177,0,1,0,structures/mp-755100.cif
mp-768613,MP structure; K_eff from this work (DFT),Zr1Mn6Sn6,191,-0.414695354,0.9865,0,1,0,structures/mp-768613.cif
mp-8306,MP structure; K_eff from this work (DFT),Ba6Fe2N6,176,-1.168114595,0.073,0,1,0,structures/mp-8306.cif
mp-839,MP structure; K_eff from this work (DFT),V6Au2,223,0.0,0.2074,,0,1,structures/mp-839.cif
mp-922,MP structure; K_eff from this work (DFT),Co1Pt3,221,0.0,0.5723,,0,1,structures/mp-922.cif
mp-9549,MP structure; K_eff from this work (DFT),Sc3Fe3Ge3,189,-0.145892014,0.2137,0,1,0,structures/mp-9549.cif
mp-9945,MP structure; K_eff from this work (DFT),Co2Te4,58,0.006079824,0.0871,,0,1,structures/mp-9945.cif
mp-999540,MP structure; K_eff from this work (DFT),Mn2Se2,186,0.036673049,0.5612,1,1,1,structures/mp-999540.cif
mp-1194614,MP structure; K_eff from this work (DFT),Fe4H80C32N4Cl16,29,0.002748765,0.0395,,0,1,structures/mp-1194614.cif
mp-1198787,MP structure; K_eff from this work (DFT),Ba8O48,61,0.023484178,0.049,,0,1,structures/mp-1198787.cif
mp-505732,MP structure; K_eff from this work (DFT),Fe3Co3H54C18N36,148,2.979126901,0.0314,1,1,1,structures/mp-505732.cif
mp-8923,MP structure; K_eff from this work (DFT),Sr8Li4Fe8N12,15,0.033203793,0.1452,,0,1,structures/mp-8923.cif
mp-1102046,MP structure; K_eff from this work (DFT),Mn4In4Cu16,186,0.014189676,0.2875,1,1,1,structures/mp-1102046.cif
mp-1104786,MP structure; K_eff from this work (DFT),Ca18Cr6H3N18,148,-0.002478225,0.0542,0,1,0,structures/mp-1104786.cif
